Índice,NomDepartamento,Año,NumMes,Día,NomClaseAccidente,NomCausaAcc,NomCondMeteorologica,NomDia,NomGeometriaAcc,terreno,secc_tip,n_victimas,n_muertos,n_heridos,Festividad
10887,Putumayo,2020,6,8,Volcamiento,Impericia en el manejo,Seca,lunes,Curva Izquierda,Ondulado,Cajón,1,0,1,0
10937,Putumayo,2020,9,20,Choque,Impericia en el manejo,Normal,domingo,Curva Derecha,Ondulado,Media ladera Izquierda,1,1,0,0
10941,Putumayo,2020,12,24,Choque,Impericia en el manejo,Normal,jueves,Curva Derecha,Plano,Terraplen,4,0,4,0
10975,Putumayo,2020,10,4,Volcamiento,Impericia en el manejo,Lluvia,domingo,Curva Izquierda,Ondulado,Media ladera Izquierda,2,0,1,0
10983,Putumayo,2020,10,9,Volcamiento,Impericia en el manejo,Sol,viernes,Recta,Plano,Terraplen,2,0,1,0
11008,Putumayo,2019,9,5,Caída ocupante,Impericia en el manejo,Normal,jueves,Recta,Plano,Terraplen,2,0,2,0
11019,Putumayo,2019,8,14,Choque,Impericia en el manejo,Sol,miercoles,Curva Derecha,Plano,Terraplen,2,0,0,0
11037,Putumayo,2020,10,15,Choque,Impericia en el manejo,Normal,jueves,Curva Derecha,Ondulado,Terraplen,2,0,1,0
11363,Putumayo,2021,4,23,Choque,No mantener distancia de seguridad,Normal,viernes,Recta,Plano,Cajón,0,0,0,0
12136,Putumayo,2019,8,14,Atropello,No mantener distancia de seguridad,Sol,miercoles,Recta,Ondulado,Terraplen,1,0,1,0
12427,Putumayo,2018,10,27,Choque,No mantener distancia de seguridad,Normal,sabado,Recta,Plano,Terraplen,1,0,1,0
"12540,Putumayo,2017,2,22,Choque,No mantener distancia de seguridad,Sol,miercoles,Recta,Plano,Terraplen,"""",0,0,0"
12741,Putumayo,2018,8,3,Choque,No mantener distancia de seguridad,Normal,viernes,Recta,Plano,Terraplen,0,0,0,0
13013,Putumayo,2019,9,14,Choque,No mantener distancia de seguridad,Sol,sabado,Curva Izquierda,Ondulado,Media ladera Izquierda,1,0,1,0
13087,Putumayo,2019,4,22,Choque,No mantener distancia de seguridad,Normal,lunes,Recta,Plano,Terraplen,2,0,0,0
"13454,Putumayo,2016,11,1,Choque,No mantener distancia de seguridad,Normal,martes,Recta,Ondulado,Cajón,"""",0,0,0"
"13505,Putumayo,2017,5,16,Choque,No mantener distancia de seguridad,Sol,martes,Curva Derecha,Plano,Terraplen,"""",0,1,0"
13627,Putumayo,2018,11,3,Choque,No mantener distancia de seguridad,Normal,sabado,Recta,Plano,Terraplen,0,0,0,0
13735,Putumayo,2019,7,5,Choque,No respetar prelación,Lluvia,viernes,Recta,Plano,Terraplen,2,0,2,0
"14046,Putumayo,2018,1,10,Choque,Adelantar invadiendo vía,Normal,miercoles,Curva Derecha,Plano,Terraplen,"""",2,0,0"
14070,Putumayo,2021,6,3,Choque,Adelantar invadiendo vía,Normal,jueves,Recta,Plano,Terraplen,0,0,0,0
14459,Putumayo,2020,12,29,Choque,Adelantar invadiendo vía,Seca,martes,Recta,Plano,Terraplen,1,1,0,0
"14497,Putumayo,2018,2,4,Choque,Adelantar invadiendo vía,Normal,domingo,Recta,Plano,Terraplen,"""",0,3,0"
14551,Putumayo,2019,6,15,Choque,Adelantar invadiendo vía,Normal,sabado,Recta,Ondulado,Media Ladera Derecha,0,0,0,0
"14617,Putumayo,2017,5,10,Choque,Adelantar invadiendo vía,Sol,miercoles,Curva Izquierda,Montañoso,Media Ladera Derecha,"""",0,0,0"
14685,Putumayo,2020,12,31,Choque,Adelantar invadiendo vía,Seca,jueves,Recta,Plano,Terraplen,5,4,0,0
"14960,Putumayo,2018,1,12,Choque,Poner en marcha vehículo sin precaución,Normal,viernes,Recta,Plano,Terraplen,"""",0,1,0"
"15118,Putumayo,2018,2,5,Choque,Remolque sin precacución,Sol,lunes,Recta,Plano,Terraplen,"""",0,1,0"
"15193,Putumayo,2017,12,2,Volcamiento,Reverso imprudente,Normal,sabado,Recta,Plano,Cajón,"""",0,1,0"
"15221,Putumayo,2017,3,1,Choque,Reverso imprudente,Sol,miercoles,Curva Derecha,Montañoso,Media ladera Izquierda,"""",0,0,0"
15409,Putumayo,2019,4,9,Volcamiento,Reverso imprudente,Sol,martes,Curva Izquierda,Plano,Terraplen,2,0,2,0
"15553,Putumayo,2018,2,4,Atropello,Semáforo en rojo,Sol,domingo,Recta,Plano,Terraplen,"""",0,0,0"
"15596,Putumayo,2017,3,22,Atropello,Adelantar por la derecha,Normal,miercoles,Recta,Plano,Cajón,"""",0,0,0"
"15602,Putumayo,2017,4,15,Atropello,Adelantar por la derecha,Lluvia,sabado,Recta,Plano,Terraplen,"""",0,0,0"
"15621,Putumayo,2017,11,26,Atropello,Adelantar por la derecha,Seca,domingo,Recta,Plano,Terraplen,"""",0,2,0"
15639,Putumayo,2019,3,19,Atropello,Adelantar por la derecha,Sol,martes,Recta,Plano,Terraplen,1,0,1,0
"15644,Putumayo,2018,3,18,Atropello,Adelantar por la derecha,Normal,domingo,Recta,Plano,Terraplen,"""",1,1,0"
"15670,Putumayo,2018,1,5,Atropello,Adelantar por la derecha,Normal,viernes,Recta,Plano,Terraplen,"""",0,1,1"
15703,Putumayo,2020,11,3,Choque,Adelantar por la derecha,Sol,martes,Recta,Plano,Cajón,0,0,0,0
"15744,Putumayo,2017,4,15,Atropello,Adelantar por la derecha,Lluvia,sabado,Curva Derecha,Ondulado,Media ladera Izquierda,"""",0,0,0"
16191,Putumayo,2019,8,10,Atropello,Transitar en contravía,Lluvia,sabado,Recta,Plano,Terraplen,1,1,0,0
"16278,Putumayo,2018,1,7,Choque,Transitar en contravía,Sol,domingo,Curva Derecha,Montañoso,Media ladera Izquierda,"""",0,2,1"
"16287,Putumayo,2018,1,7,Choque,Transitar en contravía,Sol,domingo,Curva Derecha,Montañoso,Media ladera Izquierda,"""",0,2,1"
"16374,Putumayo,2018,3,19,Volcamiento,Transitar sin luces,Niebla,lunes,Curva Derecha,Escarpado,Media ladera Izquierda,"""",0,0,0"
16420,Putumayo,2019,4,3,Volcamiento,Transitar sin luces,Niebla,miercoles,Curva Izquierda,Montañoso,Media ladera Izquierda,1,0,1,0
"16452,Putumayo,2018,3,30,Volcamiento,Transitar sin luces,Niebla,viernes,Curva Derecha,Escarpado,Media Ladera Derecha,"""",0,0,0"
"16463,Putumayo,2017,11,23,Volcamiento,Transitar sin luces,Lluvia,jueves,Curva Derecha,Escarpado,Media ladera Izquierda,"""",2,2,0"
"16493,Putumayo,2018,2,4,Volcamiento,Transitar sin luces,Niebla,domingo,Recta,Escarpado,Media Ladera Derecha,"""",3,0,0"
"16683,Putumayo,2017,10,17,Choque,Animales en la vía,Lluvia,martes,Recta,Plano,Terraplen,"""",0,1,0"
"16690,Putumayo,2017,10,19,Choque,Animales en la vía,Normal,jueves,Recta,Plano,Terraplen,"""",0,2,0"
"16698,Putumayo,2017,9,4,Choque,Animales en la vía,Normal,lunes,Curva Derecha,Ondulado,Media ladera Izquierda,"""",0,1,0"
"16741,Putumayo,2017,11,9,Choque,Animales en la vía,Seca,jueves,Recta,Plano,Terraplen,"""",0,1,1"
16753,Putumayo,2019,2,8,Choque,Animales en la vía,Normal,viernes,Recta,Plano,Terraplen,1,0,1,0
"16806,Putumayo,2017,11,26,Choque,Animales en la vía,Seca,domingo,Recta,Plano,Terraplen,"""",0,1,0"
"16810,Putumayo,2017,9,2,Choque,Animales en la vía,Normal,sabado,Recta,Plano,Terraplen,"""",0,1,0"
"16859,Putumayo,2018,1,3,Choque,Animales en la vía,Normal,miercoles,Recta,Ondulado,Media Ladera Derecha,"""",0,0,1"
"16896,Putumayo,2018,3,14,Choque,Animales en la vía,Sol,miercoles,Curva Izquierda,Ondulado,Cajón,"""",0,0,0"
"16903,Putumayo,2017,5,16,Choque,Animales en la vía,Sol,martes,Recta,Plano,Media Ladera Derecha,"""",0,1,0"
"16954,Putumayo,2017,1,23,Choque,Animales en la vía,Normal,lunes,Recta,Plano,Cajón,"""",0,1,0"
"16987,Putumayo,2017,11,30,Choque,Animales en la vía,Sol,jueves,Recta,Plano,Terraplen,"""",0,1,0"
"17012,Putumayo,2017,9,17,Choque,Animales en la vía,Sol,domingo,Recta,Plano,Terraplen,"""",0,1,0"
"17016,Putumayo,2018,3,25,Choque,Animales en la vía,Sol,domingo,Recta,Plano,Terraplen,"""",0,4,0"
"17021,Putumayo,2017,3,22,Choque,Animales en la vía,Normal,miercoles,Recta,Plano,Cajón,"""",0,1,0"
"17036,Putumayo,2018,2,9,Volcamiento,Animales en la vía,Sol,viernes,Recta,Plano,Cajón,"""",0,1,0"
"17039,Putumayo,2017,11,27,Choque,Animales en la vía,Lluvia,lunes,Recta,Plano,Terraplen,"""",0,2,0"
"17058,Putumayo,2018,1,29,Choque,Animales en la vía,Normal,lunes,Curva Derecha,Ondulado,Cajón,"""",0,0,0"
"17062,Putumayo,2017,10,13,Choque,Animales en la vía,Niebla,viernes,Recta,Ondulado,Terraplen,"""",0,1,0"
"17065,Putumayo,2017,1,22,Choque,Animales en la vía,Normal,domingo,Curva Derecha,Ondulado,Media ladera Izquierda,"""",0,0,0"
"17085,Putumayo,2018,1,30,Choque,Animales en la vía,Normal,martes,Recta,Plano,Terraplen,"""",0,0,0"
"17089,Putumayo,2017,11,27,Choque,Animales en la vía,Seca,lunes,Recta,Plano,Terraplen,"""",1,0,0"
"17091,Putumayo,2017,8,4,Choque,Animales en la vía,Sol,viernes,Curva Derecha,Plano,Terraplen,"""",0,0,0"
"17097,Putumayo,2017,12,1,Choque,Animales en la vía,Normal,viernes,Recta,Plano,Cajón,"""",0,0,0"
"17102,Putumayo,2017,8,30,Choque,Animales en la vía,Sol,miercoles,Recta,Plano,Terraplen,"""",0,3,0"
"17113,Putumayo,2017,10,17,Choque,Animales en la vía,Sol,martes,Recta,Plano,Terraplen,"""",0,1,0"
"17123,Putumayo,2018,1,30,Choque,Animales en la vía,Normal,martes,Recta,Plano,Terraplen,"""",0,3,0"
"17174,Putumayo,2018,1,30,Choque,Animales en la vía,Normal,martes,Recta,Plano,Terraplen,"""",0,0,0"
"17219,Putumayo,2017,9,18,Choque,Animales en la vía,Normal,lunes,Curva Izquierda,Plano,Media Ladera Derecha,"""",0,1,0"
"17244,Putumayo,2017,8,5,Choque,Adelantar en curva o en pendientes,Sol,sabado,Curva Derecha,Ondulado,Terraplen,"""",0,0,0"
17343,Putumayo,2020,8,25,Choque,Adelantar en curva o en pendientes,Sol,martes,Curva Derecha,Ondulado,Cajón,2,0,1,0
17602,Putumayo,2019,4,21,Choque,Aprovisionamiento indebido,Lluvia,domingo,Recta,Plano,Terraplen,2,0,0,0
17639,Putumayo,2020,7,23,Choque,Cruzar sin observar,Sol,jueves,Curva Izquierda,Plano,Terraplen,0,0,0,0
"17796,Putumayo,2018,1,15,Salida de la vía sin volcarse,Defectos fisicos y psiquicos,Sol,lunes,Curva Derecha,Plano,Terraplen,"""",0,0,0"
17814,Putumayo,2018,11,22,Choque,Defectos fisicos y psiquicos,Normal,jueves,Recta,Plano,Terraplen,2,1,1,0
17932,Putumayo,2020,9,2,Atropello,Dejar o movilizar semovientes en la vía,Sol,miercoles,Recta,Plano,Terraplen,1,0,1,0
17937,Putumayo,2020,8,18,Atropello,Dejar o movilizar semovientes en la vía,Sol,martes,Recta,Plano,Terraplen,1,0,1,0
18058,Putumayo,2021,2,5,Choque,Embriaguez o sustancias alucinogenas,Lluvia,viernes,Recta,Plano,Terraplen,4,0,0,0
18062,Putumayo,2020,12,31,Choque,Embriaguez o sustancias alucinogenas,Normal,jueves,Curva Izquierda,Ondulado,Cajón,3,0,2,0
18092,Putumayo,2020,12,2,Choque,Embriaguez o sustancias alucinogenas,Sol,miercoles,Curva Derecha,Ondulado,Terraplen,2,0,1,0
18110,Putumayo,2020,12,25,Choque,Embriaguez o sustancias alucinogenas,Normal,viernes,Curva Derecha,Plano,Terraplen,2,0,1,0
18141,Putumayo,2020,12,16,Choque,Embriaguez o sustancias alucinogenas,Normal,miercoles,Recta,Plano,Terraplen,2,0,2,0
18145,Putumayo,2020,10,5,Volcamiento,Estacionar sin seguridad,Seca,lunes,Recta,Plano,Media Ladera Derecha,1,0,1,0
18298,Putumayo,2020,12,27,Volcamiento,Exceso en horas de conduccion,Normal,domingo,Curva Derecha,Ondulado,Media ladera Izquierda,2,0,2,0
18342,Putumayo,2019,8,14,Choque,Exceso en horas de conduccion,Sol,miercoles,Recta,Ondulado,Cajón,20,0,16,0
18418,Putumayo,2020,10,31,Volcamiento,Exceso en horas de conduccion,Sol,sabado,Recta,Plano,Terraplen,0,0,0,0
"18510,Putumayo,2017,11,8,Volcamiento,Exceso en horas de conduccion,Sol,miercoles,Curva Derecha,Montañoso,Media ladera Izquierda,"""",0,1,1"
18547,Putumayo,2020,2,28,Choque,Fallas en luces delanteras,Normal,viernes,Recta,Plano,Terraplen,2,0,0,0
18549,Putumayo,2019,5,20,Atropello,Fallas en luces delanteras,Normal,lunes,Recta,Plano,Terraplen,2,0,0,0
18,Quindío,2018,8,7,Choque,Sin causa especifica,Normal,martes,Recta,Plano,Terraplen,1,0,1,0
22,Quindío,2018,8,8,Choque,Sin causa especifica,Seca,miercoles,Recta,Plano,Terraplen,1,1,0,0
32,Quindío,2018,8,21,Choque,Sin causa especifica,Seca,martes,Curva Izquierda,Ondulado,Media Ladera Derecha,2,0,2,0
41,Quindío,2018,6,30,Choque,Sin causa especifica,Normal,sabado,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0,1
52,Quindío,2018,8,19,Choque,Sin causa especifica,Seca,domingo,Recta,Plano,Terraplen,1,1,0,0
58,Quindío,2018,8,27,Choque,Sin causa especifica,Normal,lunes,Recta,Plano,Terraplen,1,0,0,0
60,Quindío,2018,8,1,Choque,Sin causa especifica,Normal,miercoles,Curva Izquierda,Montañoso,Media Ladera Derecha,0,0,0,0
63,Quindío,2018,8,14,Choque,Sin causa especifica,Lluvia,martes,Recta,Montañoso,Media Ladera Derecha,0,0,0,0
69,Quindío,2018,8,2,Choque,Sin causa especifica,Normal,jueves,Recta,Plano,Terraplen,0,0,0,0
71,Quindío,2018,8,14,Choque,Sin causa especifica,Lluvia,martes,Curva Derecha,Montañoso,Media ladera Izquierda,2,0,2,0
92,Quindío,2018,6,20,Choque,Sin causa especifica,Normal,miercoles,Curva Izquierda,Montañoso,Media Ladera Derecha,0,0,0,0
93,Quindío,2018,8,16,Choque,Sin causa especifica,Normal,jueves,Recta,Montañoso,Media Ladera Derecha,0,0,0,0
95,Quindío,2018,8,16,Choque,Sin causa especifica,Normal,jueves,Curva Izquierda,Montañoso,Media Ladera Derecha,0,0,0,0
102,Quindío,2018,8,10,Choque,Sin causa especifica,Seca,viernes,Recta,Plano,Terraplen,0,0,0,0
103,Quindío,2018,6,26,Volcamiento,Sin causa especifica,Normal,martes,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0,1
115,Quindío,2018,8,21,Choque,Sin causa especifica,Seca,martes,Curva Derecha,Plano,Terraplen,1,0,0,0
119,Quindío,2018,10,20,Choque,Sin causa especifica,Lluvia,sabado,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0,0
120,Quindío,2018,8,23,Choque,Sin causa especifica,Normal,jueves,Recta,Plano,Terraplen,0,0,0,0
124,Quindío,2018,10,16,Choque,Sin causa especifica,Normal,martes,Recta,Montañoso,Media ladera Izquierda,0,0,0,0
128,Quindío,2018,8,21,Choque,Sin causa especifica,Normal,martes,Recta,Plano,Terraplen,0,0,0,0
137,Quindío,2018,6,15,Choque,Sin causa especifica,Normal,viernes,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0,0
142,Quindío,2018,8,21,Choque,Sin causa especifica,Normal,martes,Curva Derecha,Escarpado,Media ladera Izquierda,0,0,0,0
"193,Quindío,2017,8,12,Volcamiento,Sin causa especifica,Normal,sabado,Curva Derecha,Montañoso,Media Ladera Derecha,"""",0,0,0"
202,Quindío,2018,6,30,Choque,Sin causa especifica,Normal,sabado,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0,1
"204,Quindío,2017,8,12,Choque,Sin causa especifica,Lluvia,sabado,Curva Derecha,Montañoso,Cajón,"""",0,0,0"
"209,Quindío,2018,2,20,Choque,Sin causa especifica,Seca,martes,Curva Izquierda,Ondulado,Terraplen,"""",0,1,0"
260,Quindío,2018,6,9,Volcamiento,Sin causa especifica,Normal,sabado,Curva Izquierda,Montañoso,Media Ladera Derecha,0,0,0,0
293,Quindío,2018,6,10,Volcamiento,Sin causa especifica,Normal,domingo,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0,0
372,Quindío,2018,6,18,Choque,Sin causa especifica,Normal,lunes,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0,0
"411,Quindío,2017,8,11,Choque,Sin causa especifica,Lluvia,viernes,Curva Izquierda,Montañoso,Media ladera Izquierda,"""",0,0,0"
416,Quindío,2018,6,16,Choque,Sin causa especifica,Normal,sabado,Curva Derecha,Montañoso,Media ladera Izquierda,2,0,2,0
423,Quindío,2018,6,11,Volcamiento,Sin causa especifica,Normal,lunes,Recta,Ondulado,Media ladera Izquierda,1,0,1,0
425,Quindío,2018,11,21,Choque,Sin causa especifica,Normal,miercoles,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0,0
558,Quindío,2019,4,20,Choque,Sin causa especifica,Seca,sabado,Recta,Ondulado,Media ladera Izquierda,5,2,3,0
"589,Quindío,2017,12,8,Choque,Sin causa especifica,Normal,viernes,Recta,Plano,Cajón,"""",0,0,1"
"603,Quindío,2017,10,5,Choque,Sin causa especifica,Seca,jueves,Recta,Plano,Terraplen,"""",0,2,0"
"616,Quindío,2017,12,9,Atropello,Sin causa especifica,Normal,sabado,Recta,Plano,Terraplen,"""",0,1,1"
"620,Quindío,2017,12,12,Atropello,Sin causa especifica,Normal,martes,Recta,Plano,Terraplen,"""",0,1,0"
"651,Quindío,2017,6,4,Choque,Sin causa especifica,Normal,domingo,Recta,Plano,Cajón,"""",0,0,0"
"652,Quindío,2017,3,19,Atropello,Sin causa especifica,Lluvia,domingo,Recta,Plano,Terraplen,"""",2,0,0"
"654,Quindío,2017,3,28,Choque,Sin causa especifica,Normal,martes,Recta,Plano,Cajón,"""",0,0,0"
"655,Quindío,2017,6,18,Choque,Sin causa especifica,Normal,domingo,Recta,Plano,Cajón,"""",1,0,0"
"658,Quindío,2017,8,14,Choque,Sin causa especifica,Normal,lunes,Curva Izquierda,Plano,Media Ladera Derecha,"""",0,3,0"
"664,Quindío,2017,6,6,Choque,Sin causa especifica,Seca,martes,Recta,Plano,Media Ladera Derecha,"""",0,2,0"
"669,Quindío,2018,3,26,Choque,Sin causa especifica,Normal,lunes,Curva Derecha,Montañoso,Media ladera Izquierda,"""",0,0,0"
672,Quindío,2018,11,11,Choque,Sin causa especifica,Normal,domingo,Curva Izquierda,Montañoso,Media Ladera Derecha,0,0,0,0
"673,Quindío,2017,8,10,Atropello,Sin causa especifica,Normal,jueves,Recta,Plano,Terraplen,"""",0,3,0"
"676,Quindío,2017,1,16,Choque,Sin causa especifica,Normal,lunes,Recta,Plano,Cajón,"""",0,1,0"
705,Quindío,2018,8,6,Choque,Sin causa especifica,Normal,lunes,Curva Derecha,Ondulado,Cajón,2,1,1,0
"766,Quindío,2017,9,17,Choque,Sin causa especifica,Normal,domingo,Recta,Plano,Media Ladera Derecha,"""",0,0,0"
"771,Quindío,2017,4,21,Choque,Sin causa especifica,Normal,viernes,Curva Izquierda,Montañoso,Media Ladera Derecha,"""",0,0,0"
776,Quindío,2018,7,30,Atropello,Sin causa especifica,Lluvia,lunes,Recta,Plano,Cajón,1,0,0,0
"818,Quindío,2017,4,18,Choque,Sin causa especifica,Normal,martes,Curva Izquierda,Montañoso,Media Ladera Derecha,"""",0,0,0"
"826,Quindío,2017,4,26,Choque,Sin causa especifica,Normal,miercoles,Curva Izquierda,Ondulado,Media ladera Izquierda,"""",0,1,0"
834,Quindío,2018,11,19,Volcamiento,Sin causa especifica,Normal,lunes,Recta,Plano,Terraplen,1,0,1,0
963,Quindío,2018,11,30,Volcamiento,Sin causa especifica,Normal,viernes,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0,0
972,Quindío,2018,11,27,Choque,Sin causa especifica,Normal,martes,Recta,Plano,Media ladera Izquierda,0,0,0,0
"997,Quindío,2017,4,16,Choque,Sin causa especifica,Normal,domingo,Recta,Plano,Media ladera Izquierda,"""",1,1,0"
1053,Quindío,2018,10,9,Choque,Sin causa especifica,Seca,martes,Curva Izquierda,Plano,Terraplen,2,0,0,0
1507,Quindío,2018,11,30,Choque,Sin causa especifica,Normal,viernes,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0,0
1578,Quindío,2018,6,2,Caída de carga,Sin causa especifica,Normal,sabado,Curva Derecha,Plano,Cajón,0,0,0,0
"1683,Quindío,2017,6,23,Volcamiento,Sin causa especifica,Seca,viernes,Recta,Montañoso,Media Ladera Derecha,"""",0,4,1"
"1687,Quindío,2017,6,20,Choque,Sin causa especifica,Normal,martes,Curva Derecha,Montañoso,Media Ladera Derecha,"""",0,1,0"
"1693,Quindío,2017,3,11,Choque,Sin causa especifica,Normal,sabado,Recta,Plano,Terraplen,"""",0,0,0"
"1695,Quindío,2017,7,18,Choque,Sin causa especifica,Normal,martes,Curva Derecha,Montañoso,Media Ladera Derecha,"""",0,0,0"
"1722,Quindío,2017,7,20,Volcamiento,Sin causa especifica,Normal,jueves,Curva Izquierda,Montañoso,Media Ladera Derecha,"""",0,0,0"
1775,Quindío,2018,9,1,Otro,Sin causa especifica,Normal,sabado,Curva Izquierda,Montañoso,Media ladera Izquierda,1,0,1,0
1801,Quindío,2018,9,1,Volcamiento,Sin causa especifica,Normal,sabado,Curva Izquierda,Montañoso,Media Ladera Derecha,0,0,0,0
1826,Quindío,2018,9,26,Volcamiento,Sin causa especifica,Seca,miercoles,Recta,Montañoso,Terraplen,0,0,0,0
"1828,Quindío,2017,7,20,Choque,Sin causa especifica,Normal,jueves,Curva Izquierda,Montañoso,Media ladera Izquierda,"""",0,0,0"
1848,Quindío,2018,9,2,Choque,Sin causa especifica,Lluvia,domingo,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0,0
"1851,Quindío,2018,2,23,Choque,Sin causa especifica,Normal,viernes,Recta,Montañoso,Media Ladera Derecha,"""",0,0,0"
"1866,Quindío,2017,7,21,Choque,Sin causa especifica,Normal,viernes,Curva Derecha,Montañoso,Media Ladera Derecha,"""",0,2,0"
"1881,Quindío,2017,3,28,Atropello,Sin causa especifica,Normal,martes,Curva Izquierda,Montañoso,Media Ladera Derecha,"""",1,0,0"
"1887,Quindío,2018,2,27,Choque,Sin causa especifica,Normal,martes,Curva Derecha,Escarpado,Media Ladera Derecha,"""",0,1,0"
"1891,Quindío,2017,4,21,Atropello,Sin causa especifica,Seca,viernes,Recta,Plano,Terraplen,"""",0,0,0"
1898,Quindío,2018,9,9,Choque,Sin causa especifica,Normal,domingo,Recta,Montañoso,Media Ladera Derecha,0,0,0,0
"1904,Quindío,2018,1,31,Volcamiento,Sin causa especifica,Normal,miercoles,Curva Izquierda,Plano,Terraplen,"""",0,0,0"
1923,Quindío,2018,9,21,Choque,Sin causa especifica,Normal,viernes,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0,0
1953,Quindío,2018,9,21,Choque,Sin causa especifica,Seca,viernes,Curva Derecha,Ondulado,Media ladera Izquierda,3,0,0,0
2001,Quindío,2018,10,27,Volcamiento,Sin causa especifica,Normal,sabado,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0,0
"2007,Quindío,2017,11,3,Choque,Sin causa especifica,Lluvia,viernes,Recta,Plano,Terraplen,"""",1,0,0"
"2036,Quindío,2018,2,21,Choque,Sin causa especifica,Lluvia,miercoles,Curva Izquierda,Montañoso,Media Ladera Derecha,"""",0,0,0"
"2042,Quindío,2017,8,30,Atropello,Sin causa especifica,Normal,miercoles,Recta,Plano,Terraplen,"""",0,1,0"
"2045,Quindío,2017,7,23,Choque,Sin causa especifica,Normal,domingo,Curva Izquierda,Plano,Terraplen,"""",0,1,0"
"2048,Quindío,2017,11,7,Choque,Sin causa especifica,Lluvia,martes,Recta,Plano,Terraplen,"""",0,0,0"
"2054,Quindío,2017,2,19,Atropello,Sin causa especifica,Normal,domingo,Recta,Plano,Terraplen,"""",1,0,0"
"2057,Quindío,2018,3,22,Choque,Sin causa especifica,Normal,jueves,Curva Izquierda,Montañoso,Media ladera Izquierda,"""",0,0,0"
"2059,Quindío,2017,3,14,Atropello,Sin causa especifica,Lluvia,martes,Recta,Montañoso,Terraplen,"""",1,0,0"
"2066,Quindío,2017,11,18,Choque,Sin causa especifica,Normal,sabado,Recta,Plano,Terraplen,"""",0,0,0"
"2072,Quindío,2018,2,25,Choque,Sin causa especifica,Seca,domingo,Recta,Montañoso,Terraplen,"""",1,0,0"
"2074,Quindío,2018,3,23,Choque,Sin causa especifica,Normal,viernes,Curva Derecha,Montañoso,Media ladera Izquierda,"""",0,0,0"
"2076,Quindío,2018,3,29,Choque,Sin causa especifica,Lluvia,jueves,Curva Izquierda,Montañoso,Media Ladera Derecha,"""",0,0,0"
"2080,Quindío,2017,1,16,Choque,Sin causa especifica,Normal,lunes,Recta,Plano,Terraplen,"""",0,1,0"
"2081,Quindío,2017,6,29,Choque,Sin causa especifica,Normal,jueves,Recta,Plano,Terraplen,"""",0,0,1"
"2088,Quindío,2017,8,12,Choque,Sin causa especifica,Lluvia,sabado,Curva Izquierda,Montañoso,Media ladera Izquierda,"""",0,0,0"
"2133,Quindío,2018,3,17,Choque,Sin causa especifica,Normal,sabado,Recta,Plano,Terraplen,"""",0,0,0"
"2138,Quindío,2017,3,19,Volcamiento,Sin causa especifica,Lluvia,domingo,Curva Derecha,Montañoso,Media Ladera Derecha,"""",0,0,0"
"2139,Quindío,2018,3,12,Choque,Sin causa especifica,Normal,lunes,Recta,Plano,Terraplen,"""",0,0,0"
"2163,Quindío,2017,3,19,Choque,Sin causa especifica,Normal,domingo,Curva Izquierda,Montañoso,Media Ladera Derecha,"""",0,0,0"
"2209,Quindío,2017,3,6,Choque,Sin causa especifica,Normal,lunes,Curva Derecha,Montañoso,Terraplen,"""",0,0,0"
"2216,Quindío,2017,3,18,Choque,Sin causa especifica,Lluvia,sabado,Curva Izquierda,Escarpado,Media ladera Izquierda,"""",0,0,0"
