Índice,Año,NumMes,Día,NomDepartamento,NomClaseAccidente,NomCausaAcc,NomGeometriaAcc,terreno,secc_tip,n_muertos,n_heridos,Festividad
3084,2019,4,14,Colombia,No determinado,Sin causa especifica,Recta,Plano,Terraplen,1,1,0
3085,2018,9,12,Risaralda,Caída ocupante,Sin causa especifica,Curva Izquierda,Plano,Terraplen,0,1,0
3086,2018,4,21,Valle del Cauca,Choque,Sin causa especifica,Curva Derecha,Ondulado,Media Ladera Derecha,0,0,0
3087,2019,4,2,Colombia,Volcamiento,Sin causa especifica,Recta,Plano,Terraplen,0,0,0
3088,2017,10,12,Risaralda,Choque,Sin causa especifica,Recta,Plano,Terraplen,0,0,0
3089,2018,7,30,Casanare,Salida de la vía sin volcarse,Sin causa especifica,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0
3090,2019,4,12,Cauca,Choque,Sin causa especifica,Recta,Ondulado,Terraplen,1,1,0
3091,2018,4,22,Valle del Cauca,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media Ladera Derecha,0,2,0
3092,2019,4,17,Antioquia,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,2,0
3093,2017,12,17,Valle del Cauca,Choque,Sin causa especifica,Recta,Plano,Terraplen,0,0,0
3094,2018,9,2,Cauca,Choque,Sin causa especifica,Recta,Plano,Media ladera Izquierda,0,0,0
3095,2018,7,19,Nariño,No determinado,Sin causa especifica,Curva Izquierda,Montañoso,Media Ladera Derecha,1,0,0
3096,2018,11,29,Casanare,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0
3097,2019,4,1,Antioquia,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,2,0
3098,2018,8,20,Cauca,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Terraplen,0,1,0
3099,2018,9,14,Cauca,Choque,Sin causa especifica,Curva Izquierda,Ondulado,Media ladera Izquierda,0,0,0
3100,2018,10,5,Cauca,Atropello,Sin causa especifica,Recta,Ondulado,Media ladera Izquierda,1,1,0
3101,2018,5,4,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media Ladera Derecha,0,1,0
3102,2017,8,7,Santander,Volcamiento,Sin causa especifica,Recta,Escarpado,Media Ladera Derecha,0,0,0
3103,2017,4,13,Córdoba,Choque,Sin causa especifica,Recta,Plano,Terraplen,0,2,0
3104,2017,1,25,Quindío,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media Ladera Derecha,0,0,0
3105,2017,10,23,Valle del Cauca,Choque,Sin causa especifica,Curva Derecha,Plano,Terraplen,0,0,0
3106,2018,7,28,Casanare,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0
3107,2018,9,19,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,1,0
3108,2017,3,19,Antioquia,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media Ladera Derecha,0,1,0
3109,2018,5,9,Valle del Cauca,Volcamiento,Sin causa especifica,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0
3110,2017,10,15,Cundinamarca,Atropello,Sin causa especifica,Recta,Plano,Terraplen,1,0,1
3111,2018,9,25,Antioquia,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,1,0
3112,2018,7,1,Casanare,Incendio,Sin causa especifica,Recta,Montañoso,Media Ladera Derecha,0,0,0
3113,2017,11,2,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3114,2018,4,15,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3115,2018,5,23,Valle del Cauca,Volcamiento,Sin causa especifica,Curva Izquierda,Montañoso,Media Ladera Derecha,0,0,0
3116,2017,1,10,Antioquia,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
3117,2019,4,17,Cauca,Volcamiento,Sin causa especifica,Recta,Plano,Media Ladera Derecha,0,2,0
3118,2019,4,16,Cauca,Choque,Sin causa especifica,Curva Derecha,Ondulado,Terraplen,0,1,0
3119,2017,10,11,Risaralda,Choque,Sin causa especifica,Recta,Ondulado,Cajón,0,0,0
3120,2018,1,18,Córdoba,Volcamiento,Sin causa especifica,Curva Derecha,Plano,Media Ladera Derecha,0,0,0
3121,2018,7,30,Caldas,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
3122,2017,12,22,Valle del Cauca,Volcamiento,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3123,2017,4,28,Santander,Atropello,Sin causa especifica,Recta,Plano,Terraplen,0,0,0
3124,2018,7,29,Santander,Volcamiento,Sin causa especifica,Recta,Ondulado,Terraplen,0,0,0
3125,2017,10,7,Valle del Cauca,Choque,Sin causa especifica,Recta,Plano,Terraplen,0,2,0
3126,2019,4,18,Antioquia,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,2,0
3127,2017,1,28,Antioquia,Volcamiento,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3128,2017,10,8,Risaralda,Choque,Sin causa especifica,Recta,Ondulado,Cajón,0,0,0
3129,2018,9,9,Risaralda,Choque,Sin causa especifica,Recta,Ondulado,Media ladera Izquierda,0,1,0
3130,2019,4,12,Antioquia,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,1,0
3131,2018,1,23,Cauca,Choque,Sin causa especifica,Recta,Ondulado,Terraplen,1,0,0
3132,2017,3,10,Cauca,Atropello,Sin causa especifica,Recta,Montañoso,Cajón,0,1,0
3133,2017,12,22,Valle del Cauca,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media Ladera Derecha,0,0,0
3134,2017,8,20,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,1
3135,2018,3,20,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,3,0
3136,2018,2,27,Valle del Cauca,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3137,2018,7,27,Caldas,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,6,0
3138,2017,9,5,Risaralda,Choque,Sin causa especifica,Recta,Plano,Terraplen,0,1,0
3139,2018,9,15,Boyacá,Volcamiento,Sin causa especifica,Curva Izquierda,Ondulado,Media ladera Izquierda,0,0,0
3140,2017,11,5,Valle del Cauca,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3141,2017,12,21,Valle del Cauca,Volcamiento,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3142,2018,1,21,Antioquia,Choque,Sin causa especifica,Recta,Plano,Terraplen,1,0,0
3143,2018,9,19,Antioquia,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,1,0
3144,2017,10,17,Quindío,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media Ladera Derecha,0,21,0
3145,2018,5,4,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3146,2017,3,30,Antioquia,Atropello,Sin causa especifica,Curva Derecha,Ondulado,Media Ladera Derecha,0,0,0
3147,2017,11,3,Valle del Cauca,Volcamiento,Sin causa especifica,Curva Izquierda,Montañoso,Media Ladera Derecha,0,0,0
3148,2018,1,22,Antioquia,Choque,Sin causa especifica,Recta,Montañoso,Terraplen,0,0,0
3149,2018,6,12,Valle del Cauca,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
3150,2018,7,9,Caldas,Choque,Sin causa especifica,Curva Derecha,Ondulado,Media ladera Izquierda,0,1,0
3151,2019,3,30,Antioquia,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,2,0
3152,2018,6,1,Valle del Cauca,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3153,2019,4,22,Antioquia,Choque,Sin causa especifica,Recta,Ondulado,Terraplen,0,2,0
3154,2017,3,24,Antioquia,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0
3155,2018,6,4,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3156,2019,4,21,Antioquia,Choque,Sin causa especifica,Curva Izquierda,Ondulado,Media ladera Izquierda,0,0,0
3157,2018,7,6,Caldas,Choque,Sin causa especifica,Recta,Montañoso,Media Ladera Derecha,0,1,0
3158,2017,12,18,Valle del Cauca,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
3159,2017,9,26,Risaralda,Choque,Sin causa especifica,Recta,Plano,Terraplen,0,0,0
3160,2017,4,14,Quindío,Choque,Sin causa especifica,Recta,Plano,Media ladera Izquierda,0,0,0
3161,2019,4,27,Cauca,Choque,Sin causa especifica,Curva Izquierda,Ondulado,Media ladera Izquierda,2,0,0
3162,2017,11,2,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3163,2018,7,8,Caldas,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3164,2017,9,17,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3165,2018,1,12,Putumayo,Choque,Sin causa especifica,Recta,Plano,Terraplen,0,0,0
3166,2018,6,9,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3167,2017,4,10,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media Ladera Derecha,0,0,0
3168,2017,9,8,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3169,2017,8,25,Valle del Cauca,Volcamiento,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3170,2017,11,14,Valle del Cauca,Volcamiento,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3171,2018,7,6,Casanare,Volcamiento,Sin causa especifica,Recta,Montañoso,Cajón,0,0,0
3172,2019,4,17,Boyacá,Choque,Sin causa especifica,Curva Derecha,Ondulado,Media Ladera Derecha,0,0,0
3173,2019,4,20,Antioquia,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3174,2018,6,6,Valle del Cauca,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3175,2018,1,6,Antioquia,Choque,Sin causa especifica,Curva Derecha,Ondulado,Media Ladera Derecha,0,0,1
3176,2017,3,23,Antioquia,Choque,Sin causa especifica,Curva Derecha,Ondulado,Media Ladera Derecha,0,0,0
3177,2017,12,1,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3178,2018,9,27,Antioquia,Choque,Sin causa especifica,Recta,Plano,Terraplen,1,0,0
3179,2019,3,19,Antioquia,Choque,Sin causa especifica,Recta,Ondulado,Terraplen,0,0,0
3180,2017,12,12,Caldas,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3181,2018,7,10,Caldas,Volcamiento,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,5,0
3182,2018,2,1,Valle del Cauca,Volcamiento,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3183,2018,1,1,Antioquia,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,1,0
3184,2018,2,21,Valle del Cauca,Volcamiento,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3185,2017,10,8,Boyacá,Choque,Sin causa especifica,Recta,Escarpado,Media ladera Izquierda,0,0,0
3186,2018,1,21,Antioquia,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media Ladera Derecha,0,1,0
3187,2018,9,2,Cauca,Choque,Sin causa especifica,Recta,Plano,Media ladera Izquierda,0,0,0
3188,2017,10,12,Risaralda,Caída ocupante,Sin causa especifica,Recta,Ondulado,Media ladera Izquierda,0,1,0
3189,2017,8,18,Antioquia,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,1
3190,2017,11,6,Valle del Cauca,Volcamiento,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
3191,2019,4,13,Boyacá,Choque,Sin causa especifica,Recta,Plano,Media Ladera Derecha,0,0,0
3192,2018,1,9,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media Ladera Derecha,0,0,0
3193,2018,9,4,Risaralda,Choque,Sin causa especifica,Recta,Plano,Terraplen,0,0,0
3194,2018,9,1,Risaralda,Choque,Sin causa especifica,Curva Derecha,Ondulado,Media Ladera Derecha,0,1,0
3195,2018,4,24,Valle del Cauca,Atropello,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,1,0
3196,2017,9,16,Cauca,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,2,0
3197,2018,9,21,Antioquia,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,3,0
3198,2017,8,26,Antioquia,Choque,Sin causa especifica,Curva Izquierda,Plano,Media ladera Izquierda,0,3,0
3199,2017,5,16,Boyacá,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3200,2018,6,15,Valle del Cauca,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
3201,2019,4,12,Antioquia,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
3202,2017,8,5,Antioquia,Choque,Sin causa especifica,Curva Derecha,Plano,Media ladera Izquierda,0,0,0
3203,2017,9,2,Valle del Cauca,Choque,Sin causa especifica,Recta,Ondulado,Terraplen,0,0,0
3204,2018,10,22,Risaralda,Choque,Sin causa especifica,Recta,Ondulado,Media Ladera Derecha,0,0,0
3205,2018,1,21,Antioquia,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3206,2018,6,10,Valle del Cauca,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3207,2017,8,28,Antioquia,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3208,2017,6,3,Valle del Cauca,Incendio,Sin causa especifica,Recta,Montañoso,Media Ladera Derecha,0,0,0
3209,2018,6,2,Valle del Cauca,Choque,Sin causa especifica,Curva Izquierda,Ondulado,Media ladera Izquierda,0,0,0
3210,2017,2,17,Quindío,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0
3211,2017,3,17,Antioquia,Choque,Sin causa especifica,Recta,Plano,Terraplen,0,1,0
3212,2017,11,17,Boyacá,Choque,Sin causa especifica,Curva Izquierda,Ondulado,Media Ladera Derecha,0,0,0
3213,2018,10,22,Risaralda,No determinado,Sin causa especifica,Recta,Plano,Terraplen,0,0,0
3214,2017,8,22,Valle del Cauca,Incendio,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3215,2018,6,9,Valle del Cauca,Volcamiento,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,7,0
3216,2018,2,1,Quindío,Choque,Sin causa especifica,Recta,Plano,Media ladera Izquierda,0,3,0
3217,2017,9,25,Risaralda,Choque,Sin causa especifica,Recta,Plano,Terraplen,0,0,0
3218,2017,12,7,Valle del Cauca,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,1,0
3219,2019,4,17,Antioquia,Choque,Sin causa especifica,Curva Derecha,Ondulado,Media ladera Izquierda,0,5,0
3220,2018,9,11,Valle del Cauca,Volcamiento,Sin causa especifica,Curva Derecha,Montañoso,Media Ladera Derecha,1,0,0
3221,2017,11,22,Valle del Cauca,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3222,2017,12,28,Valle del Cauca,Volcamiento,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,3,1
3223,2018,1,10,Antioquia,Choque,Sin causa especifica,Curva Derecha,Ondulado,Terraplen,0,1,0
3224,2019,4,28,Antioquia,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
3225,2017,3,10,Antioquia,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,1,0
3226,2017,12,11,Valle del Cauca,Incendio,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3227,2017,12,13,Valle del Cauca,Volcamiento,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,7,0
3228,2017,2,25,Quindío,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3229,2018,1,1,Valle del Cauca,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media Ladera Derecha,0,1,0
3230,2017,12,8,Caldas,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,1,0
3231,2017,11,5,Valle del Cauca,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3232,2017,3,21,Antioquia,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3233,2017,8,7,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3234,2017,11,3,Caldas,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,1,1
3235,2019,4,24,Antioquia,Choque,Sin causa especifica,Recta,Plano,Terraplen,0,0,0
3236,2019,6,16,Antioquia,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
3237,2017,11,23,Valle del Cauca,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,1,0,0
3238,2018,10,9,Boyacá,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,1,0
3239,2018,9,14,Valle del Cauca,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3240,2018,9,23,Antioquia,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,2,0
3241,2017,12,20,Santander,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3242,2017,12,2,Santander,Choque,Sin causa especifica,Recta,Plano,Media ladera Izquierda,0,0,0
3243,2018,11,3,Quindío,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
3244,2019,3,17,Cauca,Volcamiento,Sin causa especifica,Curva Derecha,Ondulado,Media ladera Izquierda,0,1,0
3245,2018,6,27,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media Ladera Derecha,0,4,0
3246,2017,3,3,Antioquia,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media Ladera Derecha,0,2,0
3247,2019,3,31,Antioquia,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,2,0
3248,2017,9,10,Valle del Cauca,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
3249,2017,9,15,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,1,0,0
3250,2017,10,9,Valle del Cauca,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
3251,2018,2,12,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3252,2018,2,12,Valle del Cauca,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
3253,2017,10,14,Risaralda,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3254,2017,1,9,Antioquia,Choque,Sin causa especifica,Recta,Plano,Media ladera Izquierda,0,1,0
3255,2017,12,22,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3256,2017,9,8,Valle del Cauca,Volcamiento,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,3,0
3257,2018,1,22,Antioquia,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0
3258,2017,1,18,Antioquia,Choque,Sin causa especifica,Curva Izquierda,Ondulado,Media ladera Izquierda,0,0,0
3259,2017,12,14,Caldas,Atropello,Sin causa especifica,Recta,Montañoso,Terraplen,1,1,0
3260,2018,9,23,Valle del Cauca,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3261,2017,8,28,Valle del Cauca,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
3262,2017,4,13,Antioquia,Caída ocupante,Sin causa especifica,Curva Derecha,Escarpado,Media Ladera Derecha,0,2,0
3263,2018,9,15,Antioquia,Choque,Sin causa especifica,Recta,Plano,Terraplen,0,0,0
3264,2017,1,31,Antioquia,Choque,Sin causa especifica,Recta,Ondulado,Media Ladera Derecha,0,5,0
3265,2018,9,20,Antioquia,Volcamiento,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,2,0
3266,2018,6,5,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media Ladera Derecha,0,1,0
3267,2017,8,15,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,1
3268,2018,12,23,Colombia,Choque,Sin causa especifica,Recta,Plano,Terraplen,0,0,0
3269,2018,9,27,Tolima,Choque,Sin causa especifica,Recta,Montañoso,Media Ladera Derecha,1,0,0
3270,2017,9,7,Valle del Cauca,Atropello,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,1,0
3271,2018,9,7,Caquetá,Salida de la vía sin volcarse,Sin causa especifica,Recta,Montañoso,Cajón,0,0,0
3272,2017,1,22,Antioquia,Choque,Sin causa especifica,Recta,Ondulado,Media Ladera Derecha,0,0,0
3273,2017,8,19,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,1
3274,2017,11,21,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,2,0
3275,2017,9,7,Risaralda,Choque,Sin causa especifica,Recta,Plano,Media ladera Izquierda,1,0,0
3276,2017,8,29,Antioquia,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,1
3277,2018,3,7,Valle del Cauca,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media Ladera Derecha,0,3,0
3278,2018,9,25,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,0,0
3279,2017,1,18,Antioquia,Choque,Sin causa especifica,Curva Izquierda,Plano,Media ladera Izquierda,0,0,0
3280,2017,1,8,Antioquia,Choque,Sin causa especifica,Recta,Plano,Terraplen,0,1,1
3281,2018,1,5,Antioquia,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,1
3282,2018,7,3,Caldas,Atropello,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,1,1
3283,2017,9,26,Valle del Cauca,Choque,Sin causa especifica,Recta,Montañoso,Media ladera Izquierda,0,3,0
3284,2017,12,23,Caldas,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,1
3285,2019,4,16,Antioquia,Choque,Sin causa especifica,Curva Izquierda,Plano,Terraplen,1,3,0
3286,2019,5,2,Córdoba,Choque,Sin causa especifica,Recta,Plano,Terraplen,0,0,1
3287,2017,8,19,Antioquia,Choque,Sin causa especifica,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,1
3288,2017,3,14,Antioquia,Choque,Sin causa especifica,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0
3289,2017,8,28,Risaralda,Choque,Sin causa especifica,Recta,Plano,Terraplen,0,0,0
3290,2018,9,27,Risaralda,No determinado,Sin causa especifica,Recta,Plano,Terraplen,0,1,0
3291,2017,8,31,Risaralda,Choque,Sin causa especifica,Recta,Plano,Terraplen,0,0,0
